id,h,DeltaT,lambda,R2
342,60,15,4.065359,0.09509362
342,60,60,3.22213,0.07230018
343,1,1,4.244599,0.0587434
343,1,15,3.636624,0.005733222
343,1,60,3.540144,0.00147302
343,5,1,5.31447,0.1101664
343,5,15,5.054871,0.04517162
343,5,60,4.457222,0.01156392
343,30,1,5.454053,0.1223283
343,30,15,4.975175,0.09469317
343,30,60,4.427489,0.05752975
343,60,1,5.443234,0.1230502
343,60,15,4.762039,0.09948414
343,60,60,4.086627,0.07250441
344,1,1,3.314342,0.04649506
344,1,15,2.794188,0.005128904
344,1,60,3.42763,0.002266316
344,5,1,4.096155,0.08572829
344,5,15,3.292288,0.03200487
344,5,60,3.378641,0.01280368
344,30,1,4.179657,0.09453378
344,30,15,3.043392,0.06266717
344,30,60,2.738175,0.04730032
344,60,1,4.169044,0.09504456
344,60,15,2.928411,0.0660686
344,60,60,2.565418,0.05867233
345,1,1,4.636796,0.06262789
345,1,15,3.971875,0.006261447
345,1,60,6.21139,0.004716269
345,5,1,5.82652,0.1181084
345,5,15,5.271323,0.04650485
345,5,60,6.147744,0.02512385
345,30,1,5.957738,0.1306939
345,30,15,4.724806,0.08656166
345,30,60,4.209873,0.06844724
345,60,1,5.924508,0.1308992
345,60,15,4.320185,0.08535545
345,60,60,3.479822,0.07076188
346,1,1,4.507206,0.06059879
346,1,15,4.158898,0.007296989
346,1,60,5.621856,0.003969548
346,5,1,5.624316,0.1131538
346,5,15,5.33838,0.05068114
346,5,60,5.526083,0.02034627
346,30,1,5.728138,0.1245331
346,30,15,4.641229,0.08679168
346,30,60,3.731643,0.05142079
346,60,1,5.698824,0.124769
346,60,15,4.289612,0.08603112
346,60,60,3.243098,0.05755643
347,1,1,4.434722,0.06491742
347,1,15,3.911705,0.007111829
347,1,60,4.753543,0.003086355
347,5,1,5.441094,0.1182728
347,5,15,4.549649,0.0405608
347,5,60,4.079713,0.0118373
347,30,1,5.514531,0.1291656
347,30,15,4.0685,0.07338662
347,30,60,2.946563,0.03450379
347,60,1,5.48794,0.1295674
347,60,15,3.84988,0.07653782
347,60,60,2.806843,0.04623888
348,1,1,4.643798,0.06222179
348,1,15,4.569648,0.008106983
348,1,60,7.222357,0.005560887
348,5,1,5.779295,0.1146397
348,5,15,5.566138,0.05209966
348,5,60,6.831786,0.02789853
348,30,1,5.910492,0.1270602
348,30,15,4.95701,0.09726374
348,30,60,4.599208,0.07471195
348,60,1,5.878822,0.127375
348,60,15,4.564501,0.09685838
348,60,60,3.809066,0.07728125
349,1,1,4.560471,0.06494609
349,1,15,4.104767,0.007067626
349,1,60,6.107522,0.004554617
349,5,1,5.622359,0.118739
349,5,15,5.303589,0.04829988
349,5,60,6.213096,0.02402765
349,30,1,5.727677,0.130657
349,30,15,4.963524,0.09548968
349,30,60,4.653013,0.07361063
349,60,1,5.704061,0.1310992
349,60,15,4.649615,0.09754655
349,60,60,3.953478,0.08026033
350,1,1,4.47931,0.06399574
350,1,15,4.252798,0.008433277
350,1,60,5.199561,0.003700527
350,5,1,5.541272,0.1173104
350,5,15,5.185871,0.05283655
350,5,60,4.973682,0.01742636
350,30,1,5.657933,0.1290716
350,30,15,4.72875,0.09712718
350,30,60,3.75985,0.05321846
350,60,1,5.633725,0.1294364
350,60,15,4.400119,0.09756755
350,60,60,3.267227,0.0605785
351,1,1,4.522552,0.06279813
351,1,15,3.036915,0.004158887
351,1,60,4.427848,0.002760753
351,5,1,5.623144,0.1163254
351,5,15,4.359256,0.03483838
351,5,60,4.352534,0.01419229
351,30,1,5.734044,0.1280052
351,30,15,4.08125,0.07127065
351,30,60,3.017902,0.03952092
351,60,1,5.705363,0.1283046
351,60,15,3.797866,0.07274706
351,60,60,2.61471,0.04464791
352,1,1,4.070948,0.060014
352,1,15,3.56016,0.006442011
352,1,60,4.522858,0.002790129
352,5,1,5.061361,0.1108621
352,5,15,4.831631,0.0465389
352,5,60,5.042564,0.01651913
352,30,1,5.206328,0.1227769
352,30,15,4.298594,0.07786851
352,30,60,3.184658,0.03600512
352,60,1,5.193494,0.1232292
352,60,15,3.962769,0.07638296
352,60,60,2.614153,0.03747479
353,1,1,4.525467,0.0649888
353,1,15,4.617802,0.008945294
353,1,60,5.038387,0.003122635
353,5,1,5.598855,0.1187741
353,5,15,5.500551,0.0531631
353,5,60,5.236323,0.01772476
353,30,1,5.725407,0.1311086
353,30,15,5.115799,0.1052666
353,30,60,4.47228,0.07232201
353,60,1,5.707483,0.1317815
353,60,15,4.834209,0.1100853
353,60,60,4.033062,0.08880553
354,1,1,4.385761,0.05886722
354,1,15,3.445872,0.004795569
354,1,60,4.489273,0.002484586
354,5,1,5.435806,0.108304
354,5,15,4.576082,0.03461446
354,5,60,5.168342,0.01667965
354,30,1,5.556643,0.1197938
354,30,15,4.466669,0.07455309
354,30,60,4.40471,0.06596331
354,60,1,5.54624,0.1206477
354,60,15,4.313281,0.0806576
354,60,60,4.068131,0.08455959
355,1,1,4.495844,0.06233869
355,1,15,4.959073,0.01042356
355,1,60,3.340321,0.001406937
355,5,1,5.584578,0.1157046
355,5,15,5.763209,0.05984921
355,5,60,3.869302,0.01041061
355,30,1,5.706371,0.1278646
355,30,15,5.172519,0.1118644
355,30,60,3.922906,0.06047182
355,60,1,5.687848,0.1284861
355,60,15,4.893009,0.1160061
355,60,60,3.691825,0.0782854
356,1,1,4.693067,0.06489496
356,1,15,3.98143,0.006704556
356,1,60,4.49442,0.002498781
356,5,1,5.775561,0.1170859
356,5,15,4.888664,0.04252623
356,5,60,4.528229,0.01384266
356,30,1,5.872824,0.1279719
356,30,15,4.338331,0.07794444
356,30,60,3.547819,0.05046183
356,60,1,5.83913,0.1281028
356,60,15,3.991108,0.07779201
356,60,60,3.05484,0.05596922
357,1,1,4.214609,0.05966145
357,1,15,3.983958,0.007371048
357,1,60,6.092615,0.004964822
357,5,1,5.228591,0.1104268
357,5,15,5.047804,0.04920387
357,5,60,6.174597,0.0259024
357,30,1,5.355172,0.1222252
357,30,15,4.681626,0.09195641
357,30,60,4.587048,0.07482374
357,60,1,5.337876,0.1227249
357,60,15,4.393444,0.09310359
357,60,60,3.978663,0.08257041
358,1,1,4.516866,0.06610413
358,1,15,3.819588,0.0065337
358,1,60,4.509941,0.002764953
358,5,1,5.589569,0.1205457
358,5,15,5.387198,0.053739
358,5,60,4.930922,0.01709895
358,30,1,5.736672,0.1337894
358,30,15,5.141969,0.1074522
358,30,60,4.139727,0.06596171
358,60,1,5.721614,0.134464
358,60,15,4.850944,0.1103642
358,60,60,3.722037,0.07899733
359,1,1,4.471586,0.06053121
359,1,15,3.525967,0.005334189
359,1,60,3.487271,0.001563409
359,5,1,5.601075,0.1134393
359,5,15,4.827013,0.04109023
359,5,60,3.705057,0.009383134
359,30,1,5.723408,0.1252332
359,30,15,4.506481,0.08218063
359,30,60,2.982488,0.03581014
359,60,1,5.699715,0.1257331
359,60,15,4.244962,0.08570722
359,60,60,2.806864,0.04822938
360,1,1,3.527285,0.05420836
360,1,15,2.924636,0.005055723
360,1,60,3.647054,0.002418495
360,5,1,4.450373,0.1018704
360,5,15,4.024918,0.03808526
360,5,60,3.976337,0.01415559
360,30,1,4.587012,0.1130326
360,30,15,3.842181,0.07578713
360,30,60,3.32342,0.05362381
360,60,1,4.57691,0.113555
360,60,15,3.602513,0.07717609
360,60,60,2.851685,0.0592404
361,1,1,4.602727,0.06183153
361,1,15,3.599891,0.005301873
361,1,60,6.754424,0.005588328
361,5,1,5.640319,0.1124456
361,5,15,5.071493,0.04401038
361,5,60,6.706607,0.02925523
361,30,1,5.732765,0.1236399
361,30,15,4.646885,0.08378356
361,30,60,3.963517,0.05766253
361,60,1,5.703918,0.1238679
361,60,15,4.279675,0.08267401
361,60,60,3.215228,0.05695067
362,1,1,3.98477,0.05730294
362,1,15,3.30732,0.00515783
362,1,60,3.67042,0.00191628
362,5,1,4.937137,0.1055944
362,5,15,4.803016,0.04597799
362,5,60,4.00426,0.01189915
362,30,1,5.086554,0.1182022
362,30,15,4.749346,0.1000289
362,30,60,3.257745,0.04230168
362,60,1,5.076187,0.1189666
362,60,15,4.501821,0.1036982
362,60,60,3.030306,0.05358808
363,1,1,4.965936,0.06553562
363,1,15,4.132475,0.006406344
363,1,60,3.944508,0.001773833
363,5,1,6.120989,0.1204161
363,5,15,5.254557,0.04358358
363,5,60,3.475723,0.007319529
363,30,1,6.17869,0.1306631
363,30,15,4.391267,0.07061705
363,30,60,2.080406,0.01537468
363,60,1,6.133675,0.1305023
363,60,15,3.984717,0.06856434
363,60,60,1.801346,0.01754329
364,1,1,4.602625,0.06244054
364,1,15,4.505041,0.008231384
364,1,60,4.630556,0.002702536
364,5,1,5.699016,0.1154736
364,5,15,5.823008,0.05639004
364,5,60,5.349279,0.01824525
364,30,1,5.80209,0.1268673
364,30,15,5.11175,0.09609606
364,30,60,4.225557,0.06111071
364,60,1,5.777942,0.127227
364,60,15,4.764434,0.09672164
364,60,60,3.750899,0.07218464
365,1,1,4.462075,0.06110659
365,1,15,3.35245,0.005007143
365,1,60,3.652322,0.001829231
365,5,1,5.510695,0.1125334
365,5,15,4.601735,0.04062621
365,5,60,3.837389,0.01074627
365,30,1,5.616151,0.123907
365,30,15,4.253091,0.0789492
365,30,60,2.713374,0.03083269
365,60,1,5.586705,0.1241245
365,60,15,3.923355,0.07880438
365,60,60,2.344142,0.03476613
366,1,1,3.763373,0.05431356
366,1,15,2.879248,0.004275534
366,1,60,4.45034,0.003345518
366,5,1,4.677583,0.09934841
366,5,15,4.111094,0.03491792
366,5,60,4.442994,0.01608226
366,30,1,4.788558,0.1091138
366,30,15,3.910912,0.0687212
366,30,60,2.926633,0.03717676
366,60,1,4.775859,0.1095164
366,60,15,3.686684,0.06999532
366,60,60,2.593944,0.04344955
367,1,1,4.666951,0.06780557
367,1,15,3.950449,0.006888141
367,1,60,7.248106,0.006917125
367,5,1,5.721499,0.1219549
367,5,15,5.223211,0.0475516
367,5,60,7.077378,0.03312104
367,30,1,5.831122,0.1338547
367,30,15,4.855026,0.09178754
367,30,60,4.532696,0.07837144
367,60,1,5.802682,0.1341114
367,60,15,4.473228,0.0911903
367,60,60,3.674082,0.07807192
368,1,1,4.390792,0.04271231
368,1,15,-0.2018253,1.365332e-005
368,1,60,-2.693761,0.0006300763
368,5,1,5.301773,0.07565764
368,5,15,0.8272594,0.000882536
368,5,60,-2.60168,0.002474791
368,30,1,5.386941,0.08148228
368,30,15,0.9477494,0.002545124
368,30,60,-0.3563125,0.000257614
368,60,1,5.354659,0.08149038
368,60,15,1.072091,0.003996338
368,60,60,1.297749,0.005988544
369,1,1,4.300363,0.0590484
369,1,15,3.444124,0.005317508
369,1,60,5.182851,0.003697212
369,5,1,5.250855,0.1063682
369,5,15,4.679868,0.0409785
369,5,60,5.20188,0.01952928
369,30,1,5.325022,0.1166278
369,30,15,4.422171,0.08225578
369,30,60,3.988466,0.06020905
369,60,1,5.299651,0.1169275
369,60,15,4.159363,0.08366028
369,60,60,3.50736,0.06646245
370,1,1,5.139829,0.07039136
370,1,15,5.66251,0.009835276
370,1,60,4.628692,0.001913
370,5,1,6.395903,0.1306882
370,5,15,6.860098,0.05816098
370,5,60,5.633115,0.01422993
370,30,1,6.562836,0.1452358
370,30,15,6.65069,0.120077
370,30,60,5.300634,0.06722885
370,60,1,6.55512,0.1463546
370,60,15,6.397992,0.1280394
370,60,60,5.08144,0.09176744
371,1,1,4.621669,0.0616636
371,1,15,3.382795,0.004413607
371,1,60,4.065878,0.00176941
371,5,1,5.829447,0.1170472
371,5,15,5.232874,0.04295069
371,5,60,5.03723,0.01353935
371,30,1,6.021508,0.1310598
371,30,15,5.164103,0.09033686
371,30,60,4.167919,0.04973987
371,60,1,6.006317,0.1316585
371,60,15,4.792999,0.08998569
371,60,60,3.454855,0.05199919
372,1,1,4.035072,0.05803209
372,1,15,3.107746,0.004821481
372,1,60,4.51923,0.002956795
372,5,1,5.07387,0.1086195
372,5,15,4.322215,0.03734985
372,5,60,4.813513,0.01673571
372,30,1,5.225372,0.1208221
372,30,15,4.253529,0.07821751
372,30,60,3.48951,0.04730719
372,60,1,5.213267,0.1214229
372,60,15,4.009636,0.07987261
372,60,60,2.931733,0.04954562
373,1,1,4.933487,0.06728605
373,1,15,4.521537,0.007607319
373,1,60,5.316926,0.003094773
373,5,1,6.174921,0.1258689
373,5,15,5.756959,0.05287348
373,5,60,5.331442,0.01677833
373,30,1,6.311915,0.13909
373,30,15,5.138274,0.09839329
373,30,60,3.876669,0.05103649
373,60,1,6.282117,0.1395194
373,60,15,4.781997,0.1000585
373,60,60,3.462212,0.06183869
374,1,1,4.642091,0.0620645
374,1,15,3.805786,0.006178283
374,1,60,6.352702,0.005411841
374,5,1,5.776831,0.1147402
374,5,15,4.83059,0.04221466
374,5,60,5.990082,0.02640735
374,30,1,5.891893,0.126484
374,30,15,4.444119,0.08324263
374,30,60,3.977654,0.06735883
374,60,1,5.861923,0.1267173
374,60,15,4.102143,0.08271241
374,60,60,3.165117,0.06447433
375,1,1,4.331628,0.06092453
375,1,15,4.394463,0.009083722
375,1,60,3.952376,0.002226757
375,5,1,5.283861,0.1089296
375,5,15,4.983979,0.04745499
375,5,60,4.071068,0.012364
375,30,1,5.36808,0.1186769
375,30,15,4.459825,0.08548704
375,30,60,3.5118,0.05307779
375,60,1,5.347314,0.1190821
375,60,15,4.19144,0.08818954
375,60,60,3.247892,0.06844019
376,1,1,4.564831,0.06426344
376,1,15,3.912536,0.006271977
376,1,60,7.044983,0.005670023
376,5,1,5.646796,0.1176377
376,5,15,5.334624,0.04700591
376,5,60,6.820994,0.02758603
376,30,1,5.771265,0.130005
376,30,15,4.99278,0.09403468
376,30,60,4.152291,0.05928202
376,60,1,5.74363,0.1303544
376,60,15,4.590223,0.09349913
376,60,60,3.355205,0.05865508
377,1,1,4.658807,0.06682008
377,1,15,3.688743,0.005716858
377,1,60,4.368526,0.00248067
377,5,1,5.778611,0.1230018
377,5,15,5.117453,0.04426162
377,5,60,4.655068,0.01472701
377,30,1,5.901291,0.1356173
377,30,15,4.821664,0.08992949
377,30,60,3.917429,0.05933611
377,60,1,5.881558,0.1362765
377,60,15,4.554416,0.09399926
377,60,60,3.605712,0.07512175
378,1,1,4.465318,0.06022919
378,1,15,3.714903,0.005658656
378,1,60,6.351599,0.005028901
378,5,1,5.563928,0.113167
378,5,15,5.457517,0.04912214
378,5,60,6.889902,0.03030625
378,30,1,5.702102,0.1258013
378,30,15,5.152551,0.09935852
378,30,60,4.816589,0.08727195
378,60,1,5.680675,0.1262974
378,60,15,4.775291,0.1000362
378,60,60,3.983789,0.09082513
379,1,1,3.714036,0.04684787
379,1,15,4.382727,0.009061228
379,1,60,4.877371,0.003864905
379,5,1,4.588031,0.08591249
379,5,15,5.344517,0.05837029
379,5,60,5.104153,0.02266321
379,30,1,4.674851,0.09407392
379,30,15,4.716877,0.09823043
379,30,60,3.566016,0.06074932
379,60,1,4.653721,0.09422724
379,60,15,4.365059,0.09719615
379,60,60,3.05274,0.06817153
380,1,1,4.513796,0.06660212
380,1,15,4.965636,0.01118301
380,1,60,5.398627,0.004146251
380,5,1,5.592479,0.1229689
380,5,15,5.995108,0.06519272
380,5,60,5.405411,0.02102159
380,30,1,5.690573,0.1347083
380,30,15,5.155083,0.1091934
380,30,60,4.217837,0.06842485
380,60,1,5.665777,0.1350843
380,60,15,4.811514,0.1105456
380,60,60,3.868876,0.08437654
381,1,1,4.162418,0.05640793
381,1,15,3.224065,0.004504393
381,1,60,3.239131,0.001326617
381,5,1,5.206383,0.1058124
381,5,15,4.491034,0.03609296
381,5,60,4.270225,0.01133483
381,30,1,5.351113,0.1179414
381,30,15,4.584045,0.08332797
381,30,60,4.614299,0.06666068
381,60,1,5.344692,0.1189172
381,60,15,4.458541,0.0907924
381,60,60,4.334972,0.08764557
382,1,1,4.674141,0.0626377
382,1,15,3.763404,0.005755045
382,1,60,5.059511,0.003390839
382,5,1,5.809669,0.116113
382,5,15,4.674538,0.03907123
382,5,60,4.748715,0.01620286
382,30,1,5.889505,0.1270446
382,30,15,4.195898,0.07231508
382,30,60,2.879315,0.03340885
382,60,1,5.853058,0.1271711
382,60,15,3.878082,0.0723932
382,60,60,2.400987,0.03519783
383,1,1,4.527772,0.05935078
383,1,15,4.384676,0.007762817
383,1,60,6.317892,0.00471933
383,5,1,5.670493,0.1116164
383,5,15,5.790068,0.05570966
383,5,60,6.602547,0.02620063
383,30,1,5.786778,0.1233908
383,30,15,5.368432,0.1066614
383,30,60,4.842648,0.07696951
383,60,1,5.761683,0.123828
383,60,15,5.051,0.1094243
383,60,60,4.295827,0.09116808
384,1,1,4.393615,0.06129606
384,1,15,4.03043,0.00722506
384,1,60,4.692327,0.002852875
384,5,1,5.467995,0.1141645
384,5,15,5.205726,0.04965653
384,5,60,4.932893,0.01590862
384,30,1,5.59389,0.1263346
384,30,15,4.634292,0.08689127
384,30,60,3.290452,0.03813993
384,60,1,5.573914,0.1267849
384,60,15,4.319672,0.08694456
384,60,60,2.895142,0.04346925
385,1,1,4.16742,0.05598465
385,1,15,3.396362,0.005366345
385,1,60,4.241604,0.002423442
385,5,1,5.210917,0.104387
385,5,15,4.372584,0.03748485
385,5,60,4.308392,0.01339971
385,30,1,5.313734,0.1151246
385,30,15,4.026171,0.07566493
385,30,60,3.346932,0.04621055
385,60,1,5.287774,0.1155402
385,60,15,3.778821,0.07839289
385,60,60,3.006704,0.05523543
386,1,1,4.073742,0.05744452
386,1,15,2.939967,0.004166121
386,1,60,3.435165,0.001638041
386,5,1,5.142052,0.1095476
386,5,15,4.252675,0.03635689
386,5,60,4.115641,0.01212776
386,30,1,5.279525,0.1218209
386,30,15,4.13919,0.07645828
386,30,60,3.169868,0.03934308
386,60,1,5.264325,0.1223714
386,60,15,3.900424,0.07826171
386,60,60,2.781375,0.04510144
387,1,1,4.482753,0.05805167
387,1,15,3.293084,0.004121186
387,1,60,5.752534,0.003635152
387,5,1,5.742213,0.1131628
387,5,15,5.148903,0.0386358
387,5,60,6.09662,0.02034131
387,30,1,5.913738,0.126544
387,30,15,4.95386,0.08278546
387,30,60,4.042967,0.05293325
387,60,1,5.892735,0.1271986
387,60,15,4.614087,0.08563583
387,60,60,3.541824,0.06297524
388,1,1,4.616896,0.06271835
388,1,15,4.301536,0.007468958
388,1,60,5.51685,0.003457202
388,5,1,5.782786,0.1171021
388,5,15,5.592839,0.05182319
388,5,60,5.832626,0.01990139
388,30,1,5.926909,0.1297111
388,30,15,5.072343,0.09665368
388,30,60,4.267021,0.06080993
388,60,1,5.90333,0.1301211
388,60,15,4.687271,0.09647085
388,60,60,3.552513,0.06385877
389,1,1,5.024411,0.06843383
389,1,15,3.824301,0.005430113
389,1,60,3.779311,0.001642172
389,5,1,6.25838,0.1270572
389,5,15,5.220272,0.0417333
389,5,60,4.056211,0.01008676
389,30,1,6.380224,0.1399503
389,30,15,4.701792,0.07851385
389,30,60,2.787865,0.02836401
389,60,1,6.339115,0.140002
389,60,15,4.242839,0.07585218
389,60,60,2.220386,0.02781042
390,1,1,4.176851,0.05860918
390,1,15,4.633785,0.01068413
390,1,60,5.517792,0.004319485
390,5,1,5.191451,0.1076844
390,5,15,5.054061,0.05330228
390,5,60,4.997654,0.01879158
390,30,1,5.27561,0.1175957
390,30,15,4.311617,0.08675278
390,30,60,3.421406,0.04990754
390,60,1,5.251478,0.1178419
390,60,15,4.020706,0.08735305
390,60,60,2.998978,0.05660628
391,1,1,4.51673,0.06072668
391,1,15,3.835504,0.005863026
391,1,60,5.954879,0.004088931
391,5,1,5.712874,0.1153971
391,5,15,5.096077,0.04228498
391,5,60,5.915204,0.02066401
391,30,1,5.840861,0.1275228
391,30,15,4.689226,0.08145846
391,30,60,4.073954,0.05334225
391,60,1,5.816992,0.1279632
391,60,15,4.398884,0.08347946
391,60,60,3.535653,0.06043068
392,1,1,4.338701,0.06273282
392,1,15,3.787352,0.006749365
392,1,60,3.001086,0.001247164
392,5,1,5.404396,0.1158226
392,5,15,4.589905,0.04123207
392,5,60,3.430587,0.008776802
392,30,1,5.520647,0.1274383
392,30,15,4.137694,0.07815403
392,30,60,3.15384,0.04482914
392,60,1,5.505594,0.1281321
392,60,15,3.955047,0.08287639
392,60,60,2.978893,0.05969661
393,1,1,4.449062,0.06082727
393,1,15,3.348202,0.00464011
393,1,60,4.449005,0.002337894
393,5,1,5.484921,0.1110559
393,5,15,4.824339,0.03836724
393,5,60,4.832294,0.01382356
393,30,1,5.617196,0.1228311
393,30,15,4.602527,0.07768903
393,30,60,3.691281,0.04523502
393,60,1,5.602764,0.1234983
393,60,15,4.362863,0.08132733
393,60,60,3.358256,0.05719217
394,1,1,4.430181,0.06174069
394,1,15,4.215019,0.007915663
394,1,60,4.717243,0.002950528
394,5,1,5.506214,0.113698
394,5,15,5.049331,0.04735459
394,5,60,4.828375,0.01637773
394,30,1,5.611113,0.1250381
394,30,15,4.503685,0.0858744
394,30,60,3.569061,0.0508945
394,60,1,5.586051,0.1254184
394,60,15,4.21145,0.08741241
394,60,60,3.1354,0.05880909
395,1,1,4.360596,0.05964583
395,1,15,3.759266,0.006037266
395,1,60,3.704898,0.001818862
395,5,1,5.382262,0.1087122
395,5,15,4.764805,0.0416479
395,5,60,4.101098,0.01204318
395,30,1,5.486901,0.1196208
395,30,15,4.351017,0.08040603
395,30,60,3.307933,0.04613931
395,60,1,5.46139,0.1199642
395,60,15,4.044601,0.08163035
395,60,60,2.862148,0.05223193
396,1,1,4.91415,0.06981068
396,1,15,4.515909,0.008187984
396,1,60,5.807431,0.003961581
396,5,1,6.133221,0.1299423
396,5,15,6.091609,0.06092864
396,5,60,6.162861,0.02293704
396,30,1,6.290665,0.1444916
396,30,15,5.743421,0.1228535
396,30,60,4.70352,0.07624411
396,60,1,6.268382,0.1451696
396,60,15,5.37461,0.1258646
396,60,60,4.083184,0.08796091
397,1,1,4.204436,0.05979154
397,1,15,2.720267,0.003307589
397,1,60,3.868762,0.002067063
397,5,1,5.130175,0.108642
397,5,15,4.171348,0.03227192
397,5,60,4.567464,0.01446166
397,30,1,5.201414,0.119117
397,30,15,4.152334,0.06996033
397,30,60,3.546167,0.04502117
397,60,1,5.180022,0.1195122
397,60,15,3.925965,0.07190052
397,60,60,3.070757,0.04971621
398,1,1,4.588459,0.06197751
398,1,15,4.105948,0.006913044
398,1,60,4.462182,0.002530383
398,5,1,5.67208,0.1132098
398,5,15,5.092951,0.04522587
398,5,60,4.364439,0.01257441
398,30,1,5.7848,0.1245401
398,30,15,4.693943,0.08670202
398,30,60,3.455799,0.04364234
398,60,1,5.761033,0.1250292
398,60,15,4.427604,0.09003258
398,60,60,3.194338,0.05666668
399,1,1,4.340487,0.05999733
399,1,15,3.30852,0.004921803
399,1,60,4.264254,0.002480089
399,5,1,5.373732,0.1099303
399,5,15,4.325499,0.03428001
399,5,60,4.393811,0.01374438
399,30,1,5.490377,0.1210379
399,30,15,4.161839,0.07210732
399,30,60,3.490327,0.04756389
399,60,1,5.469273,0.1214736
399,60,15,3.918053,0.07434783
399,60,60,3.029474,0.05288841
400,1,1,4.45844,0.06465367
400,1,15,4.293774,0.008538142
400,1,60,3.765167,0.002051869
400,5,1,5.521281,0.11917
400,5,15,5.125072,0.05127727
400,5,60,3.720038,0.01053379
400,30,1,5.582773,0.1297177
400,30,15,4.37498,0.08543182
400,30,60,2.880675,0.0341892
400,60,1,5.549834,0.129852
400,60,15,4.076692,0.08618523
400,60,60,2.658955,0.04327404
401,1,1,4.387517,0.06017053
401,1,15,3.300367,0.004557221
401,1,60,4.194238,0.002106339
401,5,1,5.467613,0.1124007
401,5,15,4.430374,0.03429368
401,5,60,4.639858,0.01381644
401,30,1,5.564549,0.1237797
401,30,15,4.279243,0.07216402
401,30,60,3.947898,0.05520209
401,60,1,5.543962,0.1242611
401,60,15,4.037205,0.07443276
401,60,60,3.488678,0.06357451
402,1,1,4.171255,0.05708267
402,1,15,3.532316,0.005543442
402,1,60,5.245345,0.00372569
402,5,1,5.246677,0.1066779
402,5,15,4.887242,0.0427583
402,5,60,5.792798,0.02337076
402,30,1,5.393226,0.1185749
402,30,15,4.687479,0.09007523
402,30,60,4.606552,0.0836538
402,60,1,5.381759,0.1192817
402,60,15,4.458727,0.09431615
402,60,60,4.105713,0.09785557
403,1,1,4.598885,0.0652689
403,1,15,3.661073,0.005635029
403,1,60,5.64768,0.004064667
403,5,1,5.693078,0.1194164
403,5,15,5.083044,0.04443726
403,5,60,5.539927,0.01996021
403,30,1,5.810634,0.1312782
403,30,15,4.576833,0.08152325
403,30,60,3.433373,0.04168344
403,60,1,5.781298,0.1314761
403,60,15,4.197128,0.08007632
403,60,60,2.852128,0.04304826
404,1,1,4.423443,0.06390935
404,1,15,3.168738,0.004587276
404,1,60,3.245524,0.001525273
404,5,1,5.54607,0.1198362
404,5,15,4.534283,0.03880016
404,5,60,3.721987,0.01020399
404,30,1,5.692033,0.1331677
404,30,15,4.426274,0.08271636
404,30,60,3.320316,0.04269592
404,60,1,5.6775,0.1339122
404,60,15,4.221794,0.08684315
404,60,60,3.06591,0.05467777
405,1,1,4.780036,0.06893419
405,1,15,4.386091,0.008028388
405,1,60,4.368766,0.002277671
405,5,1,5.864478,0.1244973
405,5,15,5.474387,0.05189503
405,5,60,4.667121,0.01336636
405,30,1,5.967342,0.1361308
405,30,15,4.836509,0.09052587
405,30,60,3.568995,0.04271084
405,60,1,5.944997,0.1365383
405,60,15,4.527465,0.09185203
405,60,60,3.238231,0.05270248
406,1,1,4.414356,0.06167416
406,1,15,3.862616,0.006398507
406,1,60,5.093758,0.003191469
406,5,1,5.588518,0.1173344
406,5,15,4.981901,0.04262843
406,5,60,5.429072,0.01847291
406,30,1,5.76556,0.1306716
406,30,15,4.708675,0.08415325
406,30,60,4.104373,0.06018946
406,60,1,5.75668,0.1314685
406,60,15,4.461583,0.08741231
406,60,60,3.602281,0.0696526
407,1,1,4.538152,0.06547427
407,1,15,4.131086,0.007459638
407,1,60,4.233382,0.002343597
407,5,1,5.544671,0.1174035
407,5,15,5.512407,0.05378211
407,5,60,4.618311,0.0143513
407,30,1,5.631499,0.1285103
407,30,15,4.986858,0.0992924
407,30,60,3.587504,0.0504319
407,60,1,5.604765,0.1288328
407,60,15,4.642823,0.1003715
407,60,60,3.150291,0.05825875
408,1,1,4.492108,0.06244288
408,1,15,3.088525,0.004067066
408,1,60,4.994703,0.003252233
408,5,1,5.601515,0.1164824
408,5,15,4.677059,0.03823729
408,5,60,5.242542,0.01849138
408,30,1,5.740232,0.1294113
408,30,15,4.734332,0.08591597
408,30,60,3.771768,0.05466959
408,60,1,5.720059,0.1299791
408,60,15,4.454482,0.08835592
408,60,60,3.250392,0.06124739
409,1,1,4.296103,0.05883129
409,1,15,3.600286,0.005624783
409,1,60,5.318825,0.003695922
409,5,1,5.254829,0.1064984
409,5,15,4.663389,0.03958733
409,5,60,5.441256,0.02162637
409,30,1,5.348379,0.1175515
409,30,15,4.381281,0.08321867
409,30,60,4.534369,0.08696775
409,60,1,5.322779,0.1180268
409,60,15,4.115088,0.08676541
409,60,60,4.081154,0.1051527
410,1,1,4.363682,0.05952492
410,1,15,4.150853,0.007346472
410,1,60,5.909338,0.004476945
410,5,1,5.516785,0.1142206
410,5,15,5.446242,0.05127014
410,5,60,6.234923,0.02539547
410,30,1,5.652399,0.1271207
410,30,15,4.970768,0.09644374
410,30,60,4.576888,0.0745484
410,60,1,5.630666,0.1276693
410,60,15,4.649594,0.09818714
410,60,60,3.99785,0.08550195
411,1,1,4.424022,0.06393102
411,1,15,4.286305,0.008157209
411,1,60,4.762022,0.00307751
411,5,1,5.487515,0.118662
411,5,15,5.682595,0.05993161
